node1_uniprot_id,node2_uniprot_id
Q9BX63,O43542
Q9BX63,O43543
Q9BX63,O43502
Q9BX63,Q06609
Q9BX63,Q86YC2
Q9BX63,P49959
Q9BX63,O60934
Q05682,P03372
Q14790,O15405
Q14790,P24385
Q14790,P01133
Q14790,P00533
Q14790,O96017
Q14790,Q13233
Q14790,P03372
Q14790,P60484
Q14790,P01106
Q14790,Q13501
P24385,Q13233
P24385,P13647
P24385,O60934
P24385,P28908
P24385,Q15831
P24385,Q15303
P24385,P16284
P24385,P15173
P24385,Q13501
P24385,O96017
P24385,O14788
P24385,O14746
P24385,P21802
P24385,P11511
P24385,Q06609
P24385,P01133
P24385,P06127
P24385,P06401
P24385,P00533
P24385,P60484
P24385,P04626
P24385,P03372
P24385,P42771
P06127,P28908
P06127,P04637
P06127,P01106
P06127,P16284
P06127,P16410
P12830,Q15831
P12830,P21802
P12830,Q15303
P12830,P16284
P12830,P03372
P12830,P01133
P12830,P60484
P42771,Q86YC2
P42771,P01133
P42771,Q15831
P42771,P49959
P42771,O43502
P42771,Q15303
P42771,Q16288
P42771,Q93074
P42771,O96017
P42771,P41212
P42771,O14788
P42771,P03372
P42771,P21802
P42771,Q06609
P42771,P16284
P42771,O43542
O96017,O15405
O96017,Q86YC2
O96017,O60934
O96017,P04637
O96017,P04626
O96017,O14746
O96017,P06401
O96017,P49959
O96017,O43502
O96017,P55072
O96017,O43543
O96017,P60484
O96017,P03372
O96017,P01106
O96017,O43542
O96017,Q06609
Q96KA5,Q15831
Q6UUV9,P41212
Q6UUV9,Q16288
P16410,P28908
P16410,P01133
P16410,P00533
P16410,Q15831
P16410,P60484
P16410,O14788
P16410,P03372
P16410,P16284
P16410,P01106
P11511,Q86YC2
P11511,P01133
P11511,P04637
P11511,P04626
P11511,P00533
P11511,P06401
P11511,P60484
P11511,Q13233
P11511,P01106
P11511,O14788
P11511,P03372
P01133,P13647
P01133,O14788
P01133,P12273
P01133,P16284
P01133,O14746
P01133,P06401
P01133,P60484
P01133,P04637
P01133,P03372
P01133,P01106
P01133,P21802
P01133,P04626
P01133,P00533
P01133,Q15303
P00533,P28908
P00533,Q06609
P00533,P55072
P00533,P16284
P00533,P21802
P00533,O14788
P00533,P06401
P00533,Q9UQC2
P00533,P03372
P00533,Q15303
P04626,Q86YC2
P04626,P28908
P04626,O14788
P04626,P41212
P04626,P55072
P04626,O43502
P04626,Q06609
P04626,Q15831
P04626,P16284
P04626,Q16288
P04626,P21802
P04626,Q9BRT3
P04626,P60484
P04626,P03372
P04626,Q15303
Q15303,P28908
Q15303,P04637
Q15303,Q15831
Q15303,P06401
Q15303,P01106
Q15303,P60484
Q15303,P03372
P03372,O15405
P03372,P13647
P03372,Q86YC2
P03372,P04637
P03372,P12273
P03372,O14746
P03372,Q15831
P03372,P06401
P03372,P60484
P03372,Q93074
P03372,O00712
P03372,Q13501
P03372,O14788
P03372,Q13233
P03372,P16284
P03372,Q06609
P03372,P21802
P03372,P01106
P41212,Q9UQC2
P41212,P60484
P41212,O00712
P41212,P01106
P14324,O14788
P21802,O15405
P21802,P04637
P21802,O14746
P21802,P06401
P21802,Q16288
P21802,P60484
P21802,P33241
P21802,Q13233
P21802,P01106
Q8NCD3,Q06609
P13647,P60484
P13647,P16284
P33241,O15405
P33241,Q86YC2
P33241,Q06609
P33241,Q13233
Q13233,O15405
Q13233,P04637
Q13233,P06401
Q13233,P60484
Q13233,P01106
Q93074,P04637
Q93074,O14746
Q93074,P60484
Q93074,P01106
P49959,Q86YC2
P49959,O60934
P49959,P04637
P49959,O14746
P49959,Q15831
P49959,P55072
P49959,P60484
P49959,O43542
P49959,O43543
P49959,O43502
P49959,Q06609
P01106,P15173
P01106,Q86YC2
P01106,P28908
P01106,Q15831
P01106,P06401
P01106,P55072
P01106,P60484
P01106,Q13501
P01106,O14788
P01106,P16284
P01106,Q06609
P15173,P16284
P15173,P04637
O60934,Q86YC2
O60934,O43543
O60934,P04637
O60934,O43542
O60934,O43502
O60934,Q06609
O00712,Q16288
Q16288,O14746
Q16288,P60484
Q16288,Q13501
Q86YC2,O15405
Q86YC2,P06401
Q86YC2,P60484
Q86YC2,P04637
Q86YC2,Q15831
Q86YC2,O43543
Q86YC2,O43542
Q86YC2,Q06609
Q86YC2,O43502
P16284,P28908
P16284,P04637
P16284,P06401
P16284,P60484
P16284,O14788
P06401,O14788
P06401,P60484
P60484,Q15831
P60484,O43502
P60484,Q13501
P60484,Q06609
Q06609,P04637
Q06609,O14746
Q06609,O43502
Q06609,P55072
Q06609,O43543
Q06609,Q13501
Q06609,O43542
O43502,O15405
O43502,P04637
O43502,O14746
O43502,Q15831
O43502,O43543
O43502,O43542
Q13501,P04637
Q13501,Q15831
Q13501,P55072
Q13501,O14788
Q15831,P04637
Q15831,O14746
Q15831,O43543
O14746,O43542
O14788,P04637
P04637,O43543
P04637,O43542
P04637,P55072
O43543,O43542
P14209,
P14209,Q04724
P14209,Q16384
P14209,Q15532
Q8TCZ2,
Q8TCZ2,Q04724
Q8TCZ2,Q16384
Q8TCZ2,Q15532
Q01844,
Q01844,Q04724
Q01844,Q16384
Q01844,Q15532
Q15532,
Q15532,Q04724
Q15532,Q16384
Q15532,O60224
Q16384,
Q16384,Q04724
,Q04724
O60224,Q04724
O60224,
P06127,P0DP08
P06127,P08473
P0DP08,P08473
P08183,P04637
Q6YHK3,P06731
P06731,P40967
P06731,P08729
Q04771,P09104
P02771,P08247
P02771,P02144
P02771,Q9H9Z2
P02771,P14209
P02771,P05187
P02771,P09104
P05187,P08247
P05187,P14209
P05187,P09104
P14209,P02144
P42771,P04198
P42771,Q92886
P42771,P51532
P42771,Q9UPY3
P42772,P21359
Q9UPY3,P84243
Q9UPY3,P04637
Q9UPY3,P00533
Q9UPY3,O14746
Q9UPY3,P51532
Q9UPY3,P21359
P00533,P08151
P00533,Q99835
P00533,P08247
P00533,P10070
P00533,P02144
P00533,Q12824
P00533,P51532
P00533,P04198
P00533,Q13635
P00533,P09104
P09104,P04198
P09104,P48735
P09104,P02144
P09104,O75874
P08151,P51532
P08151,P84243
P08151,Q92886
P08151,P46937
P08151,Q12824
P08151,P04198
P08151,P10070
P10070,Q99835
P10070,P04637
P10070,P04198
P10070,Q15465
P10070,Q13635
P10070,Q9UMX1
P10070,P46937
,P04198
,P51532
,P21359
,O15016
P84243,P04198
P84243,Q12824
P84243,P21359
P84243,O15016
P84243,P51532
O75874,P04198
P48735,P04198
Q9HCM3,P21359
Q9HCM3,P10243
Q9H9Z2,P04637
Q9H9Z2,P04198
Q9H9Z2,O14746
P16455,Q92886
P16455,P21359
P04198,Q99835
P04198,P08247
P04198,P04637
P04198,P46937
P04198,P51532
P04198,Q12824
P04198,P21359
P04198,Q9UMX1
P04198,O14746
P04198,Q13635
P04198,Q15465
P21359,P08247
P21359,Q13635
P21359,Q12824
P21359,P51532
P21359,P35240
P35240,Q13635
P35240,Q9UMX1
P17252,Q99835
Q13635,Q12824
Q13635,P46937
Q15465,P51532
P51532,O14746
P51532,P46937
Q12824,O14746
Q12824,Q9UMX1
P02771,P28908
P02771,P0DML2
P05187,P28908
P05187,P0DML2
Q6VMQ6,O14746
Q6VMQ6,Q96KA5
Q6VMQ6,Q16611
Q6VMQ6,Q9Y5R6
Q16611,Q96KA5
Q16611,P21583
Q16611,Q9Y5R6
P40259,P28908
P40259,P0DML2
Q96KA5,P21583
Q96KA5,Q9Y5R6
Q9Y5R6,O14746
Q9Y5R6,P21583
Q9BQ51,P28908
P22676,Q13421
P02771,P35900
P02771,P01266
P02771,P10721
P02771,P49959
P02771,P08729
P02771,P43699
P02771,Q6ZQX7
P02771,P35680
P02771,P08473
P31749,P43246
P31749,P52701
P31749,Q96DF8
P31749,P08247
P31749,P42336
P31749,P54278
P31749,O15297
P31749,O14497
P31749,P51532
P31749,O60260
P31749,P09104
P05187,P35900
P05187,P06731
P05187,P10721
P05187,P08729
O14497,P40692
O14497,P43246
O14497,P52701
O14497,P01116
O14497,Q99728
O14497,Q86YC2
O14497,P12830
O14497,Q06710
O14497,P42336
O14497,P54278
O14497,P04637
O14497,P10721
O14497,O96017
O14497,P35680
O14497,Q15831
O14497,P01106
O14497,P51587
O14497,P35222
O14497,P38398
O14497,P51532
Q99728,P40692
Q99728,P43246
Q99728,P52701
Q99728,P01116
Q99728,P51532
Q99728,P54278
Q99728,O75771
Q99728,Q92878
P38398,P40692
P38398,P43246
P38398,P52701
P38398,P01116
P38398,Q06710
P38398,P42336
P38398,P54278
P38398,P10721
P38398,O15297
P38398,P51532
P38398,O60260
P38398,Q92878
P38398,P35222
P38398,O75771
P51587,P43246
P51587,P52701
P51587,P42336
P51587,P54278
P51587,P10721
P51587,O15297
P51587,P51532
P51587,Q92878
P51587,O75771
Q9BX63,P40692
Q9BX63,P43246
Q9BX63,P52701
Q9BX63,Q6X9E4
Q9BX63,Q92878
Q9BX63,O75771
Q9BX63,P54278
Q6ZQX7,P01266
Q6ZQX7,P06731
Q6ZQX7,P52701
Q6ZQX7,P01116
Q6ZQX7,Q06710
Q6ZQX7,P54278
Q6ZQX7,P43699
Q6ZQX7,P35222
Q6ZQX7,P51654
Q6ZQX7,P08473
P12830,P35680
P12830,P43699
P12830,Q06710
P12830,P09758
P12830,P51532
P12830,P42336
P06731,P01266
P06731,P52701
P06731,P54278
P06731,P42336
P06731,P43246
P06731,Q06710
P06731,P10721
P06731,P51654
P06731,Q14982
P06731,P43699
P06731,P08247
P06731,P09104
O96017,P40692
O96017,P43246
O96017,P52701
O96017,P01116
O96017,P42336
O96017,P54278
O96017,O15297
O96017,P51532
O96017,Q92878
O96017,P51654
O96017,P35222
O96017,O75771
P35222,P43246
P35222,P52701
P35222,P08247
P35222,P42336
P35222,P54278
P35222,P10721
P35222,Q15831
P35222,P43699
P35222,O60260
P35222,P09104
P35222,P12272
P35222,P35680
P35222,P58012
P09104,P01266
P09104,P43699
P09104,P08473
Q96DF8,P04637
P58012,P42336
P58012,P10721
P51654,P35900
P51654,P08247
P51654,P10721
P51654,P08729
P51654,P08473
P35680,P35900
P35680,Q06710
P35680,P04637
P35680,P08729
P35680,P01106
P10721,P01116
P10721,Q06710
P10721,P42336
P10721,P43699
P10721,P08473
P01116,P01266
P01116,P43246
P01116,P52701
P01116,O15297
P01116,Q86YC2
P01116,P43699
P01116,P51532
P01116,P08729
P01116,Q06710
P01116,P54278
P01116,Q15831
P01116,P42336
P35900,P42336
P35900,P52701
P35900,P54278
P35900,P01266
P35900,Q06710
P35900,P43699
P08729,P01266
P08729,P52701
P08729,P42336
P08729,P54278
P08729,P09758
P08729,P08473
P08729,P43699
P40692,P51532
P40692,Q92878
P40692,Q15831
P40692,P42336
P40692,O43502
P40692,P49959
P40692,O75771
P40692,O60934
P40692,Q86YC2
P40692,P54278
P40692,P52701
P08473,P01266
P08473,P08247
P08473,Q06710
P08473,P43699
P49959,P43246
P49959,P52701
P49959,P54278
P49959,O75771
P49959,Q92878
P43246,P51532
P43246,Q92878
P43246,P42336
P43246,Q15831
P43246,O75771
P43246,O60934
P43246,O43502
P43246,P01106
P43246,Q86YC2
P43246,P54278
P43246,P52701
P52701,P51532
P52701,P01106
P52701,Q92878
P52701,P42336
P52701,Q15831
P52701,O43502
P52701,P04637
P52701,O75771
P52701,Q86YC2
P52701,O60934
P52701,P54278
P01106,P01266
P01106,P08247
P01106,P42336
P01106,P51532
O60934,P54278
O60934,O75771
O60934,Q92878
P43699,P01266
P43699,P08247
P43699,Q06710
P43699,P42336
P43699,P04637
P43699,Q15831
P43699,P51532
Q86YC2,P51532
Q86YC2,P42336
Q86YC2,Q92878
Q86YC2,P54278
Q86YC2,O75771
Q06710,P01266
Q06710,P08247
Q06710,P42336
P42336,O60260
P42336,O43502
P42336,O15297
P42336,P51532
P42336,P54278
P42336,Q15831
P42336,P04637
P54278,P51532
P54278,Q15831
P54278,O75771
P54278,O43502
P54278,P04637
O15297,P04637
O15297,O43502
O60260,P04637
Q92878,P04637
Q92878,O43502
Q92878,O75771
O43502,P51532
O43502,O75771
O75771,P04637
O75771,Q15831
Q96T23,P04637
Q96T23,P51532
P51532,Q15831
P08247,P01266
P09758,P01266
P01266,P04637
P20248,P24385
P20248,P11802
P20248,Q00534
P20248,P24941
P20248,P06400
P20248,P04637
P20248,Q9BT92
P20248,Q01094
P20248,P28749
P20248,Q96S94
P20248,P35998
P20248,P42771
P24385,P35998
P24385,Q9BT92
P24385,P04198
P24385,P28749
P24385,Q01094
P24385,Q96S94
P24385,P06400
P24385,P24941
P24385,P11802
P24385,Q00534
Q96S94,P11802
Q96S94,Q00534
Q96S94,P24941
Q96S94,P06400
Q96S94,P04637
Q96S94,P04198
Q96S94,Q9BT92
Q96S94,Q01094
Q96S94,P42771
P24941,P11802
P24941,Q00534
P24941,P35998
P24941,P04198
P24941,O94761
P24941,Q9BT92
P24941,P04637
P24941,P42771
P24941,P28749
P24941,Q01094
P24941,P06400
P11802,O94761
P11802,P04198
P11802,Q9BT92
P11802,P28749
P11802,Q01094
P11802,P06400
P11802,P42771
P11802,Q00534
Q00534,P04198
Q00534,Q9BT92
Q00534,P04637
Q00534,Q01094
Q00534,P28749
Q00534,P06400
Q00534,P42771
P42771,P40337
P42771,P06400
P42771,Q9BT92
P42771,Q01094
Q01094,P40337
Q01094,P06400
Q01094,P04637
Q01094,P04198
Q01094,Q9BT92
Q01094,O94761
Q01094,P28749
Q15369,P40337
Q15369,P04637
Q15369,Q9BT92
Q15369,P35998
P04198,P06400
P35998,P40337
P35998,P04637
P06400,Q9BT92
P06400,P28749
P06400,P04637
P28749,P04637
O94761,P04637
Q9BT92,P40337
Q9BT92,P04637
P22760,Q86YC2
Q13685,P00533
Q13685,P61586
Q16613,P01100
Q16613,P62258
P49588,P17861
P49588,Q9BX63
P49588,P49915
P49588,P42224
P49588,O60566
P49588,Q96BQ5
P49588,M0R2C6
P49588,P49589
P49588,Q9P2J5
Q99758,Q86YL7
Q99758,Q9BPY8
Q99758,P43699
P08183,P01730
P08183,P54707
P08183,P24385
P08183,Q9H9S0
P08183,P01116
P08183,Q00987
P08183,Q01860
P08183,Q86YC2
P08183,P31645
P08183,P12830
P08183,P20648
P08183,P35968
P08183,P40763
P08183,P01133
P08183,P04626
P08183,P00533
P08183,P10721
P08183,P02768
P08183,Q15465
P08183,P16455
P08183,P28906
P08183,P42574
P08183,P08581
P08183,P48431
P08183,P11387
P08183,P42345
P08183,P05412
P08183,P60484
P08183,P00519
P08183,P12931
P08183,Q07817
P08183,Q9UM73
P08183,P06307
P08183,P04406
P08183,P10415
P08183,P05231
P08183,P01375
P08183,P03372
P08183,P17252
P08183,P38398
P08183,P15056
P08183,O43490
P08183,Q16665
P08183,P31749
P08183,P46531
P08183,P06753
P08183,P01106
P08183,P35222
P08183,P60709
O75027,Q13315
O75027,Q15696
P00519,P01730
P00519,P29992
P00519,P20273
P00519,O14965
P00519,P01137
P00519,P11912
P00519,P05164
P00519,P28907
P00519,P60568
P00519,P24385
P00519,P46527
P00519,P05112
P00519,P40692
P00519,P36888
P00519,Q99835
P00519,Q03111
P00519,P01588
P00519,P10276
P00519,P84243
P00519,P01116
P00519,P11802
P00519,Q00987
P00519,Q99728
P00519,P12830
P00519,P09619
P00519,P20138
P00519,O15169
P00519,Q92793
P00519,P15923
P00519,Q16204
P00519,Q09472
P00519,O60885
P00519,Q13489
P00519,P42336
P00519,P22681
P00519,P62258
P00519,P40763
P00519,Q03112
P00519,Q9Y6K1
P00519,P01133
P00519,O60934
P00519,Q00534
P00519,P24941
P00519,P21860
P00519,P06400
P00519,P29590
P00519,P04637
P00519,P04626
P00519,P20936
P00519,P00533
P00519,P42772
P00519,P01562
P00519,Q16620
P00519,Q13315
P00519,P04198
P00519,P49792
P00519,P07333
P00519,P50148
P00519,Q02297
P00519,P10721
P00519,Q01081
P00519,P22455
P00519,P51692
P00519,P17542
P00519,P02768
P00519,P06748
P00519,P15144
P00519,Q01196
P00519,P46108
P00519,Q15696
P00519,P11274
P00519,P35221
P00519,P01100
P00519,P55197
P00519,O14746
P00519,P28906
P00519,P42574
P00519,P09564
P00519,P15391
P00519,P52948
P00519,Q15910
P00519,Q9HC35
P00519,P27797
P00519,Q9BT92
P00519,P49959
P00519,P26951
P00519,Q05655
P00519,Q13422
P00519,P48735
P00519,Q6UN15
P00519,O43524
P00519,P10242
P00519,Q99497
P00519,Q12824
P00519,Q13485
P00519,Q15303
P00519,P06127
P00519,P31269
P00519,Q01094
P00519,P06241
P00519,P63000
P00519,Q02548
P00519,P21359
P00519,Q14790
P00519,P22083
P00519,P68431
P00519,P35658
P00519,O95613
P00519,Q16288
P00519,P42224
P00519,P11387
P00519,P42345
P00519,Q9UQC2
P00519,O60260
P00519,P06729
P00519,P01111
P00519,P31314
P00519,Q5JWF2
P00519,P04053
P00519,P05412
P00519,P60484
P00519,P31749
P00519,P10644
P00519,P61073
P00519,P13591
P00519,Q9NZQ7
P00519,Q04206
P00519,Q12778
P00519,P01308
P00519,P40225
P00519,P06239
P00519,P42685
P00519,P41182
P00519,P07948
P00519,O15393
P00519,Q13233
P00519,P61586
P00519,P01375
P00519,P23458
P00519,P15976
P00519,P36897
P00519,Q13501
P00519,Q16665
P00519,Q92878
P00519,P01889
P00519,Q8TF68
P00519,Q01130
P00519,P01732
P00519,P40238
P00519,P10275
P00519,P51587
P00519,P04406
P00519,Q01844
P00519,Q02080
P00519,P05231
P00519,P04049
P00519,Q14980
P00519,O43521
P00519,P03372
P00519,Q96S94
P00519,P60709
P00519,P49918
P00519,P09769
P00519,P08631
P00519,Q86VZ1
P00519,P08473
P00519,Q06455
P00519,P35659
P00519,P35749
P00519,Q06124
P00519,Q86U10
P00519,Q6N021
P00519,P01563
P00519,P19544
P00519,O75874
P00519,P42568
P00519,P46531
P00519,Q9Y6X0
P00519,P0DP08
P00519,Q9HC73
P00519,P10415
P00519,Q8IXJ9
P00519,P12931
P00519,Q03164
P00519,Q99062
P00519,Q13951
P00519,P21583
P00519,Q07817
P00519,P40424
P00519,P42771
P00519,P15498
P00519,P01112
P00519,P01106
P00519,Q9GZV5
P00519,P51825
P00519,P38936
P00519,P46937
P00519,O15350
P00519,Q06609
P00519,Q9HCK4
P00519,P41212
P00519,P35222
P00519,P38398
P00519,P29323
P00519,P04629
P00519,Q92817
P15309,P12273
P15309,O43653
P15309,P20151
P15309,P07288
P15309,P10275
P15309,O15393
P15309,Q99801
P15309,P08118
P60709,P01730
P60709,P08620
P60709,P17861
P60709,O14965
P60709,P49815
P60709,P01137
P60709,P05164
P60709,P02452
P60709,P28907
P60709,P60568
P60709,P17947
P60709,P10767
P60709,P46527
P60709,Q9H9S0
P60709,P05112
P60709,P36888
P60709,P15173
P60709,P10914
P60709,Q9ULZ3
P60709,P15172
P60709,P34810
P60709,P02649
P60709,Q03111
P60709,P01588
P60709,P10276
P60709,P35637
P60709,P84243
P60709,P01116
P60709,P40337
P60709,P16234
P60709,P11802
P60709,Q00987
P60709,Q01860
P60709,P09619
P60709,P54296
P60709,O15105
P60709,O15169
P60709,Q92793
P60709,P24864
P60709,P15923
P60709,Q09472
P60709,P01584
P60709,O60885
P60709,Q13489
P60709,Q99814
P60709,P35968
P60709,P42336
P60709,P22681
P60709,P62258
P60709,P09038
P60709,Q9Y6K1
P60709,P31040
P60709,P43403
P60709,P01133
P60709,Q00534
P60709,P24941
P60709,P21860
P60709,P06400
P60709,Q92908
P60709,P62745
P60709,P20936
P60709,P00533
P60709,P42772
P60709,P01562
P60709,Q16620
P60709,P04198
P60709,A0AUZ9
P60709,P09936
P60709,P07333
P60709,O60566
P60709,P61278
P60709,Q02297
P60709,Q07812
P60709,P51692
P60709,P04628
P60709,Q86YL7
P60709,Q04864
P60709,O95832
P60709,P06748
P60709,Q92574
P60709,P15144
P60709,P42226
P60709,Q01196
P60709,P46108
P60709,P30530
P60709,P16455
P60709,P01236
P60709,Q02750
P60709,Q6GPI1
P60709,P35221
P60709,P35225
P60709,P01100
P60709,P28906
P60709,P12034
P60709,P98082
P60709,P15391
P60709,P07288
P60709,P08581
P60709,Q15910
P60709,O14497
P60709,P27797
P60709,P14672
P60709,P48431
P60709,Q969G3
P60709,Q9BT92
P60709,P30153
P60709,Q15831
P60709,P52272
P60709,O75444
P60709,P01127
P60709,Q13516
P60709,P48735
P60709,P11487
P60709,Q8IVF7
P60709,Q9Y5J3
P60709,O43524
P60709,Q99497
P60709,Q12824
P60709,Q13485
P60709,Q15303
P60709,P51532
P60709,Q01094
P60709,Q04656
P60709,P06241
P60709,P63000
P60709,P31994
P60709,P22083
P60709,P55072
P60709,P68431
P60709,O95613
P60709,O95471
P60709,P11387
P60709,P42345
P60709,P08727
P60709,P55196
P60709,
P60709,O60260
P60709,Q99643
P60709,P05109
P60709,P01138
P60709,Q00653
P60709,P04053
P60709,P05412
P60709,P42566
P60709,P60484
P60709,P25942
P60709,Q9HAF1
P60709,P12931
P60709,Q9H9Z2
P60709,O43474
P60709,P10275
P60709,P21912
P60709,P08631
P60709,Q07817
P60709,P35226
P60709,P15976
P60709,Q16790
P60709,O00592
P60709,P19544
P60709,Q86TM3
P60709,Q12778
P60709,P51587
P60709,P01563
P60709,P42568
P60709,Q15306
P60709,P18827
P60709,O60674
P60709,P51531
P60709,O96017
P60709,P05783
P60709,P17643
P60709,Q9UM73
P60709,Q96L91
P60709,Q13501
P60709,P0C1Z6
P60709,P31751
P60709,P14921
P60709,O43521
P60709,Q14145
P60709,Q9NPI1
P60709,P06307
P60709,P35749
P60709,P11511
P60709,P56693
P60709,P01308
P60709,O15393
P60709,O14788
P60709,Q96S94
P60709,P01189
P60709,Q04206
P60709,P41182
P60709,P38936
P60709,P05231
P60709,P01732
P60709,Q86U86
P60709,P61073
P60709,P23229
P60709,O75874
P60709,P10070
P60709,O95994
P60709,P01344
P60709,P01375
P60709,P61586
P60709,P31483
P60709,P01135
P60709,P03372
P60709,P01112
P60709,P17252
P60709,P21802
P60709,P22301
P60709,Q15532
P60709,P08473
P60709,P38398
P60709,Q9NRR4
P60709,O43490
P60709,P07948
P60709,P04629
P60709,O75531
P60709,Q9UPY3
P60709,F5H6H0
P60709,Q16665
P60709,Q6N021
P60709,P36897
P60709,P35638
P60709,P05787
P60709,P16284
P60709,Q9H3M7
P60709,Q9H6U6
P60709,P06239
P60709,Q13586
P60709,P0DP08
P60709,P46937
P60709,P35232
P60709,P13591
P60709,P20248
P60709,O94761
P60709,Q06187
P60709,P98088
P60709,Q13813
P60709,Q06124
P60709,Q06609
P60709,Q02817
P60709,P67936
P60709,P49711
P60709,P16150
P60709,P25445
P60709,P21583
P60709,P35659
P60709,P23458
P60709,P06753
P60709,P46531
P60709,Q99836
P60709,P61769
P60709,Q969V6
Q04771,P03971
Q04771,P01137
Q04771,P16234
Q04771,O15105
Q04771,O15297
Q04771,P01127
Q04771,Q13485
Q04771,Q9UM73
Q04771,P35222
Q04771,P36897
Q9NS39,Q9NRR4
Q9NS39,Q01130
P00325,P46439
P00325,P31645
P00325,P05091
P00325,Q969V6
P00325,Q9NZC7
P00325,Q9Y238
P00325,P00326
P00326,P46439
P00326,P05091
P00326,P09936
P00326,O60733
P00326,Q969V6
P55263,P07954
P55263,P04406
P55263,O14638
P55263,P49915
P55263,Q13126
P55263,Q9NZC7
P55263,Q06609
Q8N4X5,P01133
Q8N4X5,O95359
Q8N4X5,P06239
Q8N4X5,P12931
P55196,P01730
P55196,P36888
P55196,Q03111
P55196,P01116
P55196,P62070
P55196,P25791
P55196,P12830
P55196,P55199
P55196,P38570
P55196,O60885
P55196,Q99961
P55196,P00533
P55196,P10721
P55196,Q07812
P55196,O95832
P55196,P11274
P55196,P35221
P55196,P55197
P55196,P28906
P55196,P15391
P55196,O00255
P55196,P31269
P55196,P31994
P55196,O95471
P55196,
P55196,P35749
P55196,P49915
P55196,P20023
P55196,P16150
P55196,Q9NZN5
P55196,Q8WWW0
P55196,Q13015
P55196,P61586
P55196,P05412
P55196,P25942
P55196,P29323
P55196,P01732
P55196,O60260
P55196,P12931
P55196,Q16611
P55196,P07358
P55196,P10415
P55196,P35222
P55196,P55198
P55196,P51825
P55196,P42568
P55196,Q03164
P55196,P01111
P55196,P01112
P51825,Q8N7H5
P51825,P36888
P51825,Q03111
P51825,P10276
P51825,P84243
P51825,Q8NEZ4
P51825,Q92793
P51825,P55199
P51825,P15923
P51825,Q09472
P51825,O60885
P51825,Q9UHB7
P51825,Q92794
P51825,Q00534
P51825,Q99961
P51825,P17542
P51825,P06748
P51825,Q8WVC0
P51825,Q01196
P51825,P11274
P51825,P55197
P51825,O14746
P51825,P28906
P51825,P15391
P51825,P52948
P51825,Q15910
P51825,Q13422
P51825,O00255
P51825,P31269
P51825,Q02548
P51825,P68431
P51825,P35658
P51825,Q6PD62
P51825,Q6P1J9
P51825,Q13015
P51825,P51816
P51825,P42566
P51825,P98177
P51825,O15550
P51825,P42568
P51825,Q86VZ1
P51825,P26196
P51825,Q9NZN5
P51825,P08473
P51825,Q9BYW2
P51825,Q86U10
P51825,P0DP08
P51825,Q13951
P51825,Q8TF68
P51825,Q06455
P51825,Q9NRR4
P51825,P49915
P51825,P01106
P51825,P35749
P51825,Q9UMN6
P51825,Q96L73
P51825,O60861
P51825,P41212
P51825,P40424
P51825,P55198
P51825,Q15369
P51825,Q03164
P51816,Q03111
P51816,P55199
P51816,P22681
P51816,Q9UHB7
P51816,P06127
P51816,P10275
P51816,Q01130
P51816,P35659
P51816,Q9NZC7
P51816,P46100
P51816,Q9UKZ4
P51816,P49789
P51816,Q03164
P51816,P42568
Q9UHB7,Q8N7H5
Q9UHB7,Q03111
Q9UHB7,Q8NEZ4
Q9UHB7,P55199
Q9UHB7,Q09472
Q9UHB7,O60885
Q9UHB7,Q16665
Q9UHB7,P68431
Q9UHB7,P01106
Q9UHB7,P55198
Q9UHB7,P55197
Q9UHB7,Q15369
Q9UHB7,Q03164
Q9UHB7,Q8WVC0
Q9UHB7,Q6PD62
Q9UHB7,Q6P1J9
Q9UHB7,P42568
P02771,P01730
P02771,P08620
P02771,Q9UJQ4
P02771,P01137
P02771,Q9H9S0
P02771,P34810
P02771,P02008
P02771,Q01860
P02771,P14679
P02771,P35968
P02771,P09038
P02771,P01133
P02771,Q92908
P02771,P01562
P02771,P01236
P02771,P01100
P02771,P22676
P02771,P28906
P02771,P12034
P02771,P07288
P02771,P08581
P02771,P48431
P02771,P11487
P02771,Q15116
P02771,P22083
P02771,P08727
P02771,Q92786
P02771,P05412
P02771,P60484
P02771,O43474
P02771,P19544
P02771,Q9NZQ7
P02771,P05783
P02771,P0DML3
P02771,P61073
P02771,P22301
P02771,P98164
P02771,P01375
P02771,P01011
P02771,Q6P1Q0
P02771,P03372
P02771,Q8TCZ2
P02771,P23229
P02771,P16284
P02771,P01732
P02771,P13591
P02771,Q15911
P02771,P40967
P02771,P05231
P02771,O43490
P02771,P05787
P02771,P01308
Q99490,P11802
Q99490,P42336
Q99490,P35240
Q99490,Q01105
Q99490,P31749
Q99490,Q9Y6X0
O95081,P98082
O95081,P42566
O95994,P35900
O95994,P40199
O95994,P17861
O95994,P06731
O95994,P01116
O95994,Q01860
O95994,P12830
O95994,P62258
O95994,P21860
O95994,P00533
O95994,P08729
O95994,P78545
O95994,O95471
O95994,P08727
O95994,P09758
O95994,P05783
O95994,P04406
O95994,O75874
O95994,P06753
O95994,Q02817
O95994,P05787
O95994,P03372
O95994,P98088
O95994,Q07654
O00170,P46527
O00170,P06748
O00170,Q6DJT9
O00170,P03372
O00170,P30874
O00170,P07949
O00170,P10644
O00170,Q96T23
O00170,Q5JWF2
O00170,O00255
O00170,P12931
Q12802,P04637
Q12802,P62745
Q12802,P50148
Q12802,Q02750
Q12802,P07949
